,pretty_formula,crystal_system,spacegroup,experimentally_observed,"energy_above_hull, eV/atom",Ef,total_atoms,Gf_400,Gf_500,Gf_600,Gf_700,Gf_800,Gf_900,Gf_1000,Gf_1100,Gf_1200,Gf_1300,Gf_1400,Gf_1500,Gf_1600,Gf_1700,Gf_1800,Gf_1900,Gf_2000
mp-1226845,Ce3SiS2,Orthorhombic,Immm,False,0.0,-1.8337229584375005,6.0,-10.678421492386992,-10.58507062913336,-10.496763443274535,-10.406569133320222,-10.310668701081312,-10.184995304352269,-9.948581018474425,-9.691022528079191,-9.41448876742101,-9.130116441763443,-8.837905153271235,-8.537940059625758,-8.230339985422653,-7.910622058470789,-7.557422229308212,-7.197210984221741,-6.830177534399962
mp-606703,Ce4(GeS4)3,Trigonal,R3c,True,0.010149859901310343,-1.5278627668421036,19.0,-28.7251365887234,-28.573356261084818,-28.42654586841939,-28.269445095213445,-28.093508494393628,-27.76267830890989,-26.796599537115817,-25.799461234679086,-24.772467946018075,-23.644408040896227,-22.489937978318277,-21.31862334246634,-20.130364171396565,-18.925205776912424,-17.703302075970967,-16.46486103270871,-15.2101441122741
mp-680692,Ce4(SiS4)3,Trigonal,R3c,True,0.00254834473683907,-1.6201432623026306,19.0,-30.38586423812872,-30.213875636580198,-30.047879926941143,-29.87216283712434,-29.677961269644427,-29.329117970120166,-28.345246843989152,-27.330589804876254,-26.286404255157066,-25.226433738974425,-24.14992195687325,-23.05646921345847,-21.94589781449629,-20.804292352507353,-19.567155244215535,-18.313552307309706,-17.043738788355128
mp-675328,Ce4GeS3,Tetragonal,I4/mmm,False,0.0,-1.910487976562548,8.0,-14.882149052781163,-14.761468712204415,-14.646151405100053,-14.527511935057028,-14.40073883168752,-14.230252274014841,-13.894919924222188,-13.531570113022962,-13.143062277933032,-12.7159136669855,-12.275250453366038,-11.824497403465115,-11.363831087611239,-10.89346338781217,-10.413630640460973,-9.924567146148522,-9.426517758707448
mp-1214874,Ce4In5S13,Orthorhombic,Pbam,False,0.027139734999998666,-1.4675972173437437,22.0,-31.66760981735009,-31.397386597675027,-31.11953155732943,-30.82832359217037,-30.514231215635036,-30.02989237845075,-28.855103966773925,-27.646153477048824,-26.404263433802363,-25.14321741334485,-23.862347013898876,-22.561337612561946,-21.240142441104872,-19.898845522408664,-18.537668087974936,-17.156893268387748,-15.756841895751734
mp-675643,Ce5AgS8,Tetragonal,I-4,False,0.03374176291666586,-2.0680625386904743,14.0,-28.42948519648452,-28.24541810809361,-28.064949418397006,-27.875875058808816,-27.67136691344942,-27.36004903479187,-26.621212050136318,-25.846840388207887,-25.039892669002,-24.21217582296203,-23.366367058303606,-22.505658633140136,-21.630151611670772,-20.74002906392877,-19.835544320530786,-18.916964898312532,-17.984591680971697
mp-680697,Ce6Si4S17,Triclinic,P-1,True,0.0177704733333357,-1.653450742511571,27.0,-44.111894202444795,-43.875325891602834,-43.647011469556745,-43.40459323595872,-43.1355973121619,-42.647095764125666,-41.25850709267286,-39.82431088038084,-38.3466039640318,-36.846141513166025,-35.32188323413057,-33.77329094974756,-32.20013759425544,-30.58388883946719,-28.838576437411476,-27.06965172158284,-25.277489384284678
mp-1095675,CeAsS,Orthorhombic,Pnma,True,0.0,-1.8263143826041646,3.0,-5.374129203738634,-5.341597179620968,-5.311706183712025,-5.281070102202457,-5.247836439677036,-5.200009604747453,-5.097150719812576,-4.986347084020776,-4.86821158860665,-4.746391043993341,-4.6208800691105605,-4.424208157863509,-4.21887655288633,-4.010750777714488,-3.7998717179139483,-3.5862834470162532,-3.3700396316096395
mp-1189296,CeBS3,Orthorhombic,Pna2_1,True,0.012690893780000323,-1.517305853333331,5.0,-7.482099749668421,-7.440980900613516,-7.402979973285973,-7.363376213321638,-7.3195495585322945,-7.237215670504355,-6.996128827012514,-6.747257193373155,-6.490859442104792,-6.230331999313002,-5.965465174500686,-5.696142683952651,-5.42231222930741,-5.143963015075498,-4.861119481046031,-4.573818462559419,-4.282116410890735
mp-21871,CeCrS3,Orthorhombic,Pnma,True,0.0,-1.671059271499999,5.0,-8.246153424542292,-8.199964683952825,-8.15531952711072,-8.107966702683392,-8.055523491074723,-7.9638205976603285,-7.7126620488804924,-7.453019119343194,-7.1851297529562945,-6.912353064326162,-6.634428577859576,-6.3511819697314795,-6.0624956464567905,-5.768289371700314,-5.46851192582225,-5.1631286304562,-4.852114058865121
mp-5766,CeCuS2,Monoclinic,P2_1/c,True,0.0,-1.6277100770312511,4.0,-6.387368757258969,-6.343823040539662,-6.302383621610595,-6.259271202261065,-6.212401340762467,-6.138719059517581,-5.9579297344177125,-5.769083899166973,-5.572617335641922,-5.372021605621452,-5.162888504824172,-4.943561239889372,-4.719896091006445,-4.491955728204503,-4.259820230857986,-4.023573583485263,-3.7833084156248216
mp-1226713,CeDy4S7,Monoclinic,Cm,False,0.03027401166670529,-2.3492895697656024,12.0,-27.67347375652718,-27.49663129851944,-27.323356010816674,-27.143878118183544,-26.95277965844403,-26.670441224017672,-26.01648679353965,-25.34915000159902,-24.667448718777514,-23.973773990467787,-23.26706112505694,-22.546430015562283,-21.811159094716587,-21.051651950158103,-20.24946560500263,-19.43231742193624,-18.60062054375897
mp-20775,CeDyS3,Orthorhombic,Pnma,True,0.0,-2.4036576001875005,5.0,-11.821230446015399,-11.751777098750708,-11.683445508006354,-11.612161652070924,-11.53565267298484,-11.419822862691564,-11.144521850574847,-10.860731275548005,-10.56865902503343,-10.271623792846693,-9.96931431829845,-9.661498237453776,-9.348001989578801,-9.026445498985058,-8.692248344602469,-8.35237279059457,-8.006960275540166
mp-1226714,CeEr4S7,Monoclinic,Cm,False,0.04087316474358982,-2.3127342264583315,12.0,-27.25868538826849,-27.087461554597652,-26.9192783845209,-26.74437439424716,-26.55736478737749,-26.27867575927487,-25.628030785905686,-24.96386664224351,-24.28552871091857,-23.595768715149084,-22.893903369758416,-22.17946299425501,-21.45211571925215,-20.711622027242207,-19.955524845885737,-19.14296714806727,-18.318306731196387
mp-1202288,CeErS3,Monoclinic,P2_1/m,True,0.011651461583332967,-2.3425461552499973,5.0,-11.522884714630667,-11.455146662311616,-11.388398739835175,-11.318568998351006,-11.24339287134379,-11.12878605149286,-10.854623042514767,-10.571936268418947,-10.281015494639922,-9.985269584449663,-9.68448262876787,-9.378524870282423,-9.067320172729566,-8.750827684134372,-8.428463459562943,-8.090046165728436,-7.746703404862043
mp-1226677,CeHo4S7,Monoclinic,C2/m,False,0.04042756472226117,-2.3305644836683634,12.0,-27.444307690874055,-27.266969796634164,-27.09317419836644,-26.91325890961102,-26.721967651355076,-26.439635413074647,-25.785745218852433,-25.118435351668396,-24.43671953638217,-23.74298881838638,-23.03617436034602,-22.31542092961117,-21.579994521748237,-20.82924933848053,-20.0347263382506,-19.212568027549253,-18.377171069931048
mp-1092225,CeLuS3,Orthorhombic,Cmcm,True,0.00500742733334647,-2.38489706302083,5.0,-11.833259512658337,-11.790769363397672,-11.749652823276922,-11.705793376932814,-11.65688396419817,-11.568800893392053,-11.321378247440219,-11.065613211713977,-10.801762385870788,-10.533200430975018,-10.259679308599841,-9.981036095656073,-9.697165635825028,-9.407995984215777,-9.113486285493845,-8.813609116306576,-8.501457151176194
mp-1232253,CeMgS3,Trigonal,R-3,False,0.07575495016666078,-1.8223486428333322,5.0,-8.977159871373418,-8.924187128236966,-8.872540318435899,-8.817987882817755,-8.758161611813893,-8.658895320091519,-8.39260743011102,-8.115382964731413,-7.829808419448872,-7.539400446310833,-7.212795289421431,-6.816382339522635,-6.415930928558197,-6.011426115316513,-5.602887157434035,-5.190349853820637,-4.773864437168195
mp-1226502,CeNdS2,Trigonal,R-3m,False,0.0,-2.3040599982812466,4.0,-9.022232514028907,-8.959778783019097,-8.898528618805075,-8.83463431876094,-8.765921271701696,-8.669233966268397,-8.464173098868493,-8.249684523722237,-8.024151890250366,-7.791858593159168,-7.548936408475078,-7.300456013428665,-7.046536008777286,-6.787306432534718,-6.5229105863379235,-6.253484276231935,-5.979169880420837
mp-20953,CeScS3,Orthorhombic,Pnma,True,0.0,-2.3147305201874984,5.0,-11.449287476889507,-11.398780932736415,-11.349665617042298,-11.297765937903492,-11.24074581509789,-11.14446290119496,-10.888748169828848,-10.624600879231942,-10.352284884075424,-10.0751883190206,-9.793077655668114,-9.50580862667836,-9.21329473148227,-8.913013903408324,-8.607063443312125,-8.288668765069605,-7.964080028822503
mp-1226571,CeSm3S4,Monoclinic,C2/m,False,0.0,-2.2842094068749983,8.0,-17.89165818372613,-17.763552572044162,-17.634027592425035,-17.49546038975427,-17.34370280918533,-17.13270708135576,-16.701988637532047,-16.2542627338564,-15.788711552312751,-15.303256704306737,-14.79497492528761,-14.265551332995766,-13.724183070905823,-13.171205874474248,-12.606952986348972,-12.031760277313118,-11.445950851704591
mp-1226595,CeTm4S7,Monoclinic,Cm,False,0.05934521687500194,-2.3025761080989753,12.0,-27.122129448763353,-26.949016390797755,-26.780204295954654,-26.605786580168342,-26.420100683656962,-26.143191395347266,-25.494608070876033,-24.832766756606183,-24.15707087527781,-23.470355064551804,-22.772060410915493,-22.061858188429852,-21.33958235659349,-20.60516337250623,-19.858619159941995,-19.068242300532805,-18.25828383934332
mp-541836,CeTmS3,Monoclinic,P2_1/m,True,0.01230896541667903,-2.3866729249375,5.0,-11.741936046245085,-11.674246216096115,-11.607861590671869,-11.538673946053336,-11.464349274879474,-11.350707918220554,-11.077580849710724,-10.795995311206767,-10.506255578170666,-10.211791242485052,-9.912417487985632,-9.608039795998403,-9.298623487480949,-8.984170204110201,-8.664714749980615,-8.332363193992208,-7.993216450289939
mp-1226610,CeY4S7,Monoclinic,Cm,False,0.03275834500004393,-2.3460118078905787,12.0,-28.03497453089328,-27.959983294497327,-27.888828700344988,-27.811434189763084,-27.722215971690304,-27.541525618491207,-26.98906173179941,-26.423302543809783,-25.843663914428852,-25.252997064206006,-24.650738933906453,-24.03655250614692,-23.410263448981723,-22.7717897823443,-22.11527494174615,-21.41447557059056,-20.701333028498833
mp-674355,Co(NiS2)2,Orthorhombic,Imma,False,0.0,-0.7101977464285615,7.0,-4.867569970228625,-4.815645485358036,-4.765007684935913,-4.708791721796839,-4.644506479390861,-4.527577628562471,-4.197822012215003,-3.8625589940088267,-3.5207301837810197,-3.1715312683421066,-2.814259601864686,-2.4489152103842553,-2.0759668257205703,-1.6954614163773165,-1.2892228026610155,-0.862685566951793,-0.4283958602760869
mp-1103852,Co(RhS2)2,Cubic,Fd-3m,True,0.04013235779999036,-0.7104137085714269,7.0,-4.9419111726746054,-4.909403569097793,-4.879784971573839,-4.846826901284742,-4.806508470213478,-4.713728842493656,-4.408176343642479,-4.0971309529600655,-3.77953013456135,-3.45458201242326,-3.1216046693290593,-2.7806292242302417,-2.4321575747236253,-2.0762657093678314,-1.7099860301141945,-1.3299330955049307,-0.9426645609454098
mp-2956,Co2(GeS)3,Trigonal,R-3,True,0.0,-0.6024458187499988,8.0,-4.77828403813341,-4.751814623695602,-4.73339259781128,-4.714266432515267,-4.688492875277442,-4.621669490206883,-4.392672230931051,-4.156265894971659,-3.9111020118796107,-3.5711787852769543,-3.2108963687608334,-2.8404971687693816,-2.4611693118315596,-2.0732013758145875,-1.670694028354724,-1.2469063925541217,-0.8149309151354895
mp-3925,Co2CuS4,Cubic,Fd-3m,True,0.0,-0.5028931916071429,7.0,-3.4175793825368883,-3.3671484405749763,-3.319637597581922,-3.268822520461853,-3.210112284404464,-3.0989688353229146,-2.7749996571528146,-2.445359321099761,-2.108812207379634,-1.7643042230444566,-1.4065485900182821,-1.0342073025181984,-0.6542475118073927,-0.2669089624687402,0.13374531702417336,0.5545012967086933,0.9823070474581499
mp-22658,Co2NiS4,Cubic,Fd-3m,True,0.0,-0.7449670092857242,7.0,-5.105352376119935,-5.052375523381308,-5.001280266217229,-4.945472265831458,-4.881087135217493,-4.7638314178943375,-4.433371674338,-4.096889422947935,-3.753171845411761,-3.4012083788638936,-3.0399989219138845,-2.6698088268137425,-2.2917380115779746,-1.9059795814154477,-1.498973618227751,-1.0683244717163518,-0.6300658816520635
mp-35701,Co2RhS4,Orthorhombic,Imma,False,0.030988068542842306,-0.7012314821428569,7.0,-4.865368449697076,-4.8295375450689,-4.79638939681747,-4.759647850320249,-4.714683632837204,-4.616940034531895,-4.306019357187267,-3.9890834270226465,-3.664917352864583,-3.332516790430688,-2.990892002635853,-2.640323888190083,-2.281928947996411,-1.915914797291176,-1.5363258087983738,-1.1363563203005196,-0.7290458237578861
mp-1226487,Co3(Ni3S4)2,Orthorhombic,Imm2,False,0.011935684621853682,-0.6392314488235296,17.0,-10.640914701724657,-10.53198947134599,-10.42904663309811,-10.313109986033666,-10.17766298581122,-9.933232626966326,-9.258671695628514,-8.568048033056794,-7.8588078460297215,-7.128964340615639,-6.376704190827297,-5.602233265385355,-4.807094120902896,-3.9915225303029302,-3.101046683960959,-2.1520055340103035,-1.1820537291978148
mp-19807,Co3(SnS)2,Trigonal,R-3m,True,0.0,-0.4831399949999999,7.0,-3.235604913907686,-3.1851457385851294,-3.1131904317292802,-3.037972347967745,-2.955012496987811,-2.841739969854732,-2.616991146187387,-2.3836650134218704,-2.140611975508329,-1.886790376665175,-1.6210591609494447,-1.3440785606463175,-1.057688505171022,-0.7623308430604165,-0.44913965010114515,-0.10796988489761183,0.24159597463354032
mp-1226465,Co3Ni3S8,Trigonal,R-3m,False,0.04759596857142956,-0.6799864092857136,14.0,-9.314216570461612,-9.211224678880663,-9.111401067322728,-9.001286549826148,-8.874525622834469,-8.642250500711189,-7.983944586835646,-7.314108763267673,-6.630471821531961,-5.931218885573443,-5.214647208174281,-4.481022167621973,-3.7319124137507846,-2.967558020273273,-2.15622288939754,-1.3009459532051864,-0.43030710249345816
mp-1226056,Co5CuS8,Cubic,F-43m,False,0.004674237857143382,-0.5025920694642829,14.0,-6.836309284802977,-6.736277220735673,-6.641641762337857,-6.5398547460865935,-6.421087589708525,-6.196789655310325,-5.546084704876291,-4.883170982750556,-4.205445622687169,-3.510637719196436,-2.7921629372489427,-2.0492139495302784,-1.2904890115128929,-0.5165671096937139,0.2874323839570252,1.1385213224538333,2.0041264481548957
mp-1226019,Co5NiS8,Cubic,F-43m,False,0.0,-0.7295895242857142,14.0,-10.009344533716973,-9.907220211768202,-9.809453992094607,-9.703127705472886,-9.579139307433486,-9.349182757688924,-8.6924408947639,-8.023138910196401,-7.338696739212208,-6.636887006404036,-5.91541205342795,-5.175067911004479,-4.418685601357367,-3.6467974716095632,-2.836899947159292,-1.9763714947308415,-1.1007671826101983
mp-1188878,Co8RhS8,Cubic,Fm-3m,True,0.0,-0.7319880817647059,17.0,-12.334087731114884,-12.256586028595773,-12.188842434640051,-12.113551474319962,-12.016565365277797,-11.809552212066201,-11.170549129985055,-10.512915041808622,-9.833321940707119,-9.128758002951527,-8.395932989044706,-7.636394945247883,-6.85485894203639,-6.052305945886644,-5.204949745971884,-4.285568119113201,-3.346259409968738
mp-1181796,Co8RuS8,Cubic,Fm-3m,True,0.0,-0.7171646041176466,17.0,-12.083471101618525,-12.00687961725831,-11.940505380187712,-11.86704913406217,-11.772363096523982,-11.56809982566779,-10.932278817474405,-10.278239302537973,-9.602628399695899,-8.902408374455842,-8.17426411298786,-7.419712568637177,-6.643439791824203,-5.846393583248286,-5.00474109270867,-4.091221749096725,-3.157892439849242
mp-553946,CoAsS,Orthorhombic,Pmn2_1,True,0.0,-0.48031348510416666,3.0,-1.4003074838004559,-1.3844093953661276,-1.3714943572164926,-1.3581088875575404,-1.3417993612647638,-1.3111329687294053,-1.2256345572816678,-1.1368325309048735,-1.0442276908714452,-0.947397821331017,-0.8459405883190625,-0.6725616789314368,-0.4903188989986358,-0.3051575772071833,-0.11409222196596946,0.08628855259129153,0.2894761905153258
mp-1226070,CoCuS4,Monoclinic,P2_1/c,False,0.03333876915798761,-0.30623300770833356,6.0,-1.7368066071646613,-1.686823353321682,-1.63822724995222,-1.586362460586459,-1.5280650111322998,-1.4187177147710464,-1.0982885436155585,-0.7742142610659641,-0.4455078704029791,-0.11137883431359796,0.2331253101252697,0.5895880583907793,0.9516647476740898,1.3192603365009958,1.69534948738211,2.083321277693372,2.476636286369006
mp-1226065,CoNi5S8,Cubic,F-43m,False,0.02651230678570382,-0.6575724399999997,14.0,-9.015693904945387,-8.915823758167042,-8.817932069159543,-8.708018635222889,-8.582474493713711,-8.351870113646495,-7.695989463255215,-7.0296091151215485,-6.350766717069094,-5.658059892395016,-4.950380805007555,-4.227464180761196,-3.489616297100703,-2.7367849543282645,-1.9280015314618453,-1.0819654259403606,-0.22028135107233382
mp-1226064,CoNiS4,Monoclinic,P2_1/c,False,0.01982050749999953,-0.6171023449999993,6.0,-3.5991732937164604,-3.547617727338972,-3.496410808040692,-3.440526693651437,-3.377527947882907,-3.263041981522255,-2.9370958432227345,-2.607153243578338,-2.272249987341514,-1.9316390672816484,-1.5846546971611515,-1.2313167395377924,-0.8721026239717249,-0.5070607525631523,-0.12559351622945947,0.2712978426664723,0.6740920924147265
mp-1226106,CoRhS4,Monoclinic,P2_1/c,False,0.0,-0.7007751924999989,6.0,-4.147105049399818,-4.107627907909319,-4.0693005743002235,-4.027415390576056,-3.978770034714984,-3.8787286641487153,-3.567254068837441,-3.2517902671950267,-2.9313709911128463,-2.605255451943494,-2.272788227754706,-1.9340047275622574,-1.5893989638148227,-1.23903384864008,-0.8799160637778165,-0.5086368396719667,-0.13172316022190422
mp-1226040,CoRuS4,Monoclinic,P2_1/c,False,0.017415504583333963,-0.7659765241666664,6.0,-4.542753766028656,-4.5049514017283485,-4.468757984035673,-4.429472073537349,-4.3838913482115505,-4.287364419031981,-3.9798364566397693,-3.668731787268645,-3.3530592684771925,-3.032052200854668,-2.7050302881360118,-2.371997846421001,-2.033419868103384,-1.6893260995337673,-1.3366765830779492,-0.972024201250127,-0.601854480728349
mp-5881,CoSbS,Orthorhombic,Pbca,True,0.0,-0.37020566177083464,3.0,-1.0662147636795294,-1.0491453115671217,-1.03494490238075,-1.0201631636180055,-1.002302940071982,-0.9698640541492631,-0.8604114630416877,-0.7464675076139575,-0.6285207074366785,-0.5062058503388105,-0.3791382216748951,-0.24754281205946738,-0.1120438884309678,0.02720168505224585,0.1731291331004181,0.3062410992882896,0.5077981109437788
